Year,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2011,1,Jimmer Fredette,BYU,37,35.8,28.9,9.4,20.7,.452,3.4,8.5,.396,6.8,7.6,.894,0.6,2.8,3.4,4.3,1.3,0.0,3.5,1.3
2011,2,MarShon Brooks,PROV,32,36.5,24.6,8.6,17.8,.483,2.1,6.2,.340,5.3,6.8,.772,2.3,4.8,7.0,2.5,1.5,1.2,3.1,2.5
2011,3,Adrian Oliver,SJSU,31,35.0,24.0,7.9,18.4,.432,2.3,5.5,.409,5.8,7.1,.823,1.3,4.1,5.3,2.5,0.7,0.4,3.1,2.7
2011,4,Andrew Goudelock,C of C,37,35.2,23.7,8.6,18.9,.455,3.5,8.7,.407,3.0,3.6,.821,0.7,3.2,3.9,4.2,0.9,0.2,3.2,1.8
2011,5,Kemba Walker,UConn,41,37.6,23.5,7.7,18.0,.428,1.8,5.5,.330,6.3,7.7,.819,1.3,4.1,5.4,4.5,1.9,0.2,2.3,1.4
2011,6,Andrew Gonzalez,HCU,30,37.0,22.9,6.8,16.4,.415,1.9,5.0,.389,7.3,9.0,.815,1.6,4.0,5.5,2.2,1.6,0.5,3.5,2.3
2011,7,Charles Jenkins,HOF,33,37.3,22.6,7.5,14.6,.517,2.0,4.8,.420,5.5,6.7,.824,0.5,2.8,3.4,4.8,1.7,0.7,2.2,2.0
2011,8,Xavier Silas,NIU,26,32.0,22.3,6.8,14.9,.459,2.0,4.8,.413,6.6,7.7,.851,0.8,3.8,4.6,1.8,1.2,0.3,4.0,2.7
2011,9,Anatoly Bose,NICH,28,34.1,22.1,6.4,16.1,.394,2.4,7.4,.325,7.0,8.8,.793,1.2,4.6,5.9,2.2,1.4,0.2,3.4,2.4
2011,10,C.J. McCollum,LEHI,31,34.6,21.8,6.9,17.3,.399,1.7,5.3,.315,6.4,7.5,.845,1.9,5.9,7.8,2.1,2.5,0.7,2.8,1.7
2011,11,Norris Cole,CLEST,36,35.7,21.7,7.0,15.9,.439,1.4,4.1,.342,6.3,7.4,.853,0.8,5.1,5.8,5.3,2.2,0.1,2.7,2.4
2011,12,Klay Thompson,WSU,34,34.7,21.6,7.1,16.2,.436,2.9,7.2,.398,4.6,5.4,.838,0.7,4.5,5.2,3.7,1.6,0.9,3.4,2.9
2011,13,Devon Beitzel,NOCOL,32,35.4,21.5,6.3,13.2,.477,2.7,6.9,.394,6.2,6.8,.904,0.3,2.9,3.3,1.8,1.4,0.0,2.4,1.8
2011,14,Orlando Johnson,UCSB,32,33.3,21.1,6.9,14.6,.475,2.1,5.1,.405,5.1,6.4,.804,1.5,4.7,6.2,2.9,1.2,0.5,2.7,2.1
2011,15,Donald Sims,APPST,31,37.9,21.0,6.4,14.4,.443,2.5,7.1,.355,5.7,6.6,.864,0.4,3.4,3.7,3.6,1.7,0.2,2.8,1.5
2011,16,Andrew Nicholson,STBN,31,33.8,20.8,7.6,13.4,.571,0.2,0.7,.261,5.3,7.5,.711,1.7,5.6,7.3,1.0,0.5,1.5,3.2,3.0
2011,17,Nolan Smith,DUKE,37,34.0,20.6,7.0,15.4,.458,1.5,4.4,.350,5.1,6.2,.813,1.2,3.3,4.5,5.1,1.2,0.1,3.2,1.9
2011,18,JaJuan Johnson,PURD,34,35.4,20.5,7.6,15.3,.494,0.4,1.5,.294,5.0,6.1,.809,2.4,6.1,8.6,1.0,0.9,2.3,1.6,1.6
2011,19,Alec Burks,COLO,38,31.4,20.5,6.6,14.1,.469,0.7,2.5,.292,6.6,7.9,.825,2.4,4.1,6.5,2.9,1.1,0.3,2.6,2.3
2011,20,Vlad Moldoveanu,AMERU,30,33.7,20.4,6.6,15.0,.438,2.0,5.4,.368,5.3,6.4,.832,1.6,4.8,6.4,2.0,0.4,0.5,1.9,2.3
2011,21,Talor Battle,PENST,34,38.1,20.2,6.6,15.6,.423,3.1,8.4,.369,3.9,5.1,.749,0.5,3.9,4.4,2.9,0.8,0.1,2.0,1.5
2011,22,Jacob Pullen,KSU,31,32.6,20.2,6.2,14.5,.426,2.4,6.3,.381,5.5,7.1,.773,0.6,2.3,2.9,3.7,1.6,0.1,3.1,1.8
2011,23,Kevin Foster,SCU,38,32.1,20.2,6.0,15.6,.386,3.7,10.0,.368,4.4,5.5,.800,0.4,2.4,2.7,3.7,1.6,0.1,3.1,2.4
2011,24,Cameron Jones,NAU,32,33.7,20.1,7.8,17.1,.457,1.2,2.8,.407,3.3,4.2,.797,1.0,3.6,4.6,3.2,0.9,0.1,2.3,2.0
2011,25,Noah Dahlman,WOFF,34,31.3,20.1,7.5,12.3,.612,0.0,0.0,.000,5.1,6.7,.758,2.8,2.9,5.6,1.2,0.8,0.4,1.2,2.2
2011,26,Justin Hurtt,TULSA,32,33.7,20.0,6.4,15.4,.417,2.7,7.3,.368,4.4,5.5,.811,0.5,3.3,3.8,2.4,0.5,0.2,2.8,1.7
2011,27,Brandon Bowdry,EMICH,30,32.3,19.9,6.8,15.3,.446,0.9,2.7,.346,5.3,7.8,.681,2.4,7.1,9.5,1.8,1.1,0.3,3.2,2.5
2011,28,Tu Holloway,XAV,32,38.4,19.7,5.3,12.4,.424,1.9,5.4,.345,7.3,8.4,.870,0.6,4.4,5.0,5.4,1.4,0.1,3.4,1.9
2011,29,Alex Young,IUPUI,33,36.6,19.7,7.4,15.5,.476,1.2,3.6,.333,3.7,5.0,.733,2.1,4.3,6.4,2.4,1.4,0.8,3.4,2.7
2011,30,Ken Horton,CCSU,31,35.4,19.5,6.9,14.0,.492,1.9,5.1,.376,3.8,4.4,.869,3.0,5.9,8.9,1.9,1.4,1.6,1.6,2.4
2011,31,Derrick Williams,ARZ,38,30.0,19.5,5.9,10.0,.595,1.1,1.9,.568,6.5,8.7,.746,2.8,5.5,8.3,1.1,1.0,0.7,2.6,2.8
2011,32,John Jenkins,VANDY,32,34.5,19.5,5.9,12.8,.462,3.1,7.7,.408,4.5,5.0,.894,0.5,2.4,3.0,1.2,0.8,0.3,1.6,1.4
2011,33,LaceDarius Dunn,BAYL,28,35.3,19.5,6.0,15.2,.398,3.2,8.9,.357,4.3,5.1,.826,0.8,2.9,3.6,2.1,1.4,0.0,3.6,2.4
2011,34,Nate Wolters,SDKSU,31,33.2,19.5,6.5,14.5,.448,1.4,3.3,.408,5.2,6.5,.796,1.0,3.5,4.6,6.1,1.3,0.2,2.2,2.0
2011,35,Dominique Morrison,ORU,31,34.9,19.5,6.7,13.0,.514,1.3,3.2,.404,4.8,6.2,.780,1.3,3.7,5.0,2.1,0.6,0.5,1.6,2.7
2011,36,Gilberto Clavell,SHSU,31,30.1,19.5,6.9,12.3,.559,0.1,0.2,.286,5.6,8.0,.709,3.2,4.0,7.3,0.9,0.6,0.1,3.1,3.5
2011,37,Randy Culpepper,UTEP,35,36.0,19.3,6.5,14.9,.436,1.9,5.8,.324,4.4,5.8,.759,0.6,2.3,2.9,3.1,2.0,0.3,2.3,2.4
2011,38,John Holland,BSTN,34,33.9,19.2,6.0,15.5,.386,2.2,6.8,.330,5.1,5.9,.860,1.3,4.5,5.8,1.6,1.4,0.3,2.1,2.3
2011,39,Chris Warren,MISS,34,34.9,19.1,5.7,14.1,.403,2.8,8.2,.341,4.9,5.3,.928,0.2,2.0,2.2,3.8,0.7,0.1,2.1,1.8
2011,40,C.J. Wilkerson,NCCU,29,37.1,19.0,5.5,11.9,.465,1.5,3.9,.393,6.4,8.7,.745,0.6,2.8,3.4,1.8,1.0,0.1,3.2,2.5
2011,41,Troy Gillenwater,NMSU,27,30.3,18.9,6.4,14.0,.459,1.4,3.8,.363,4.7,6.3,.749,1.5,4.8,6.3,0.6,0.4,1.0,2.3,2.2
2011,42,Andrew Warren,BRDLY,32,36.7,18.8,6.1,14.8,.414,2.4,6.1,.390,4.2,4.9,.859,1.2,4.3,5.5,1.8,1.7,0.3,1.8,2.8
2011,43,C.J. Reed,BTHCK,34,38.7,18.8,6.0,15.4,.389,1.6,4.9,.327,5.3,6.4,.817,0.8,3.0,3.8,4.8,1.6,0.0,3.0,2.6
2011,44,Gary Flowers,SOMIS,31,31.1,18.8,7.1,14.8,.476,1.6,4.0,.407,3.0,4.2,.723,2.5,5.2,7.7,1.1,1.1,1.4,2.5,2.7
2011,45,Ryan Rossiter,SIENA,31,37.4,18.7,6.6,14.2,.468,0.1,0.6,.150,5.4,6.8,.787,3.9,9.3,13.2,1.5,0.9,1.4,2.3,2.5
2011,46,Malcolm Delaney,VT,34,38.2,18.7,5.5,13.0,.420,2.5,6.1,.408,5.3,6.3,.850,0.8,2.7,3.5,4.0,1.6,0.2,3.0,2.6
2011,47,Landon Clement,NCCU,30,36.0,18.7,6.1,14.1,.432,3.6,8.9,.407,2.9,3.6,.804,0.5,3.2,3.7,1.1,1.1,0.0,1.4,1.4
2011,48,Anthony Gurley,UMass,30,30.7,18.7,6.4,15.4,.418,2.0,5.7,.349,3.8,5.2,.731,0.8,3.6,4.4,1.4,1.0,0.1,2.8,1.9
2011,49,Jordan Hamilton,TEXAS,36,32.2,18.6,6.8,15.3,.440,2.5,6.5,.385,2.6,3.4,.779,2.0,5.7,7.7,2.1,0.9,0.6,2.1,1.8
2011,50,Desmond Holloway,CCU,26,32.0,18.5,6.2,12.4,.502,0.9,2.6,.353,5.1,6.7,.763,1.6,5.3,6.9,1.7,1.3,0.3,2.4,2.2
2011,51,Mike Glover,IONA,37,34.3,18.4,7.0,11.5,.610,0.0,0.1,.000,4.4,7.0,.623,3.7,6.4,10.1,0.9,0.8,0.9,2.3,2.8
2011,52,Ben Hansbrough,ND,34,35.4,18.4,5.7,11.9,.479,2.6,5.9,.435,4.4,5.4,.815,0.7,3.1,3.9,4.3,1.2,0.1,2.4,2.6
2011,53,Austin Kenon,VMI,28,30.0,18.4,5.4,12.3,.438,3.3,7.9,.419,4.3,5.0,.844,1.0,2.5,3.5,3.3,1.0,0.0,2.0,2.2
2011,54,LeRoy Nobles,IUPUI,32,35.8,18.3,5.6,11.9,.474,2.0,5.5,.371,5.0,6.1,.821,1.3,2.7,4.0,1.3,0.8,0.1,2.1,2.0
2011,55,Dwight Hardy,STJ,33,34.2,18.3,5.9,13.1,.448,1.9,5.3,.354,4.6,5.5,.845,0.8,2.2,2.9,1.9,1.3,0.1,2.2,1.8
2011,56,Jon Leuer,UWISC,34,33.5,18.3,6.7,14.2,.470,1.6,4.3,.370,3.3,3.9,.843,1.7,5.6,7.2,1.6,0.5,0.9,1.6,2.2
2011,57,Markeith Cummings,KENN,31,35.6,18.3,6.4,14.0,.456,0.4,1.8,.211,5.1,7.6,.672,2.0,3.0,5.0,1.8,1.5,0.1,2.9,2.4
2011,58,Papa Dia,SMU,35,33.6,18.3,6.9,12.0,.577,0.4,0.9,.433,4.0,5.3,.753,3.0,6.6,9.6,1.8,0.7,2.2,3.6,3.1
2011,59,Antwan Carter,LONG,31,32.5,18.2,7.6,13.4,.572,0.3,1.2,.243,2.6,3.9,.683,2.3,7.1,9.5,1.6,0.9,0.7,2.1,3.4
2011,60,Reggie Jackson,BOS,34,34.1,18.2,6.4,12.8,.503,2.1,5.0,.420,3.2,4.0,.796,1.0,3.3,4.3,4.5,1.1,0.5,2.4,1.7
2011,61,Jordan Taylor,UWISC,34,36.5,18.1,5.7,13.2,.433,2.2,5.1,.429,4.5,5.4,.832,0.9,3.1,4.1,4.7,0.7,0.1,1.2,2.4
2011,62,Jovonni Shuler,SST,30,34.7,18.1,5.8,14.4,.400,2.6,7.3,.350,4.0,5.4,.736,1.3,3.9,5.2,2.0,1.3,0.4,2.7,2.5
2011,63,E'Twaun Moore,PURD,34,33.9,18.0,6.5,14.5,.447,2.1,5.1,.400,2.9,4.1,.709,1.5,3.6,5.1,3.2,1.2,0.5,1.8,2.1
2011,64,Vaughn Duggins,WRST,33,35.2,18.0,6.1,13.7,.447,1.1,3.6,.311,4.6,5.6,.822,1.0,2.8,3.8,2.2,1.5,0.1,1.6,1.7
2011,65,Tristan Thompson,UNT,33,32.0,18.0,4.8,10.4,.459,2.0,4.8,.418,6.4,7.7,.834,0.5,2.7,3.2,1.8,0.7,0.1,2.2,1.9
2011,66,Keith Benson,OAKL,35,32.4,17.9,6.6,12.1,.547,0.3,0.7,.391,4.5,7.0,.643,2.7,7.5,10.1,1.1,0.8,3.6,1.9,3.1
2011,67,Mike Smith,ETSU,35,34.1,17.9,6.3,13.5,.469,1.3,3.7,.367,3.9,4.9,.789,1.7,5.1,6.8,1.9,0.8,0.4,2.3,3.3
2011,68,Justin Harper,RICH,37,31.8,17.9,6.6,12.4,.534,2.1,4.6,.448,2.5,3.2,.797,1.7,5.2,6.9,1.2,0.6,1.2,1.5,2.2
2011,69,Jamarr Sanders,UAB,31,34.8,17.8,6.4,14.9,.426,2.9,7.5,.386,2.2,2.7,.807,0.9,3.6,4.6,1.9,0.9,0.3,2.9,1.9
2011,70,Will Pratt,NSU,32,25.0,17.8,6.0,11.9,.508,0.7,2.1,.309,5.0,7.5,.668,1.6,2.8,4.4,1.2,1.3,0.3,3.4,3.5
2011,71,Adnan Hodzic,LIP,30,31.6,17.7,6.9,12.2,.563,0.0,0.3,.125,4.0,5.5,.726,2.3,5.2,7.5,1.0,0.3,0.1,2.2,2.4
2011,72,Nick Barbour,HP,29,29.8,17.7,5.5,13.6,.405,2.3,6.5,.362,4.3,5.5,.788,0.5,2.4,3.0,1.0,1.0,0.1,2.3,2.9
2011,73,Chad Tomko,UNCW,31,36.5,17.6,6.1,14.8,.414,2.6,7.0,.370,2.8,3.5,.813,0.6,5.3,5.9,4.3,1.9,0.3,3.2,1.9
2011,74,Austin Freeman,GTOWN,32,33.8,17.6,6.4,13.4,.476,1.9,5.4,.358,2.9,3.4,.870,0.7,3.0,3.7,2.4,0.7,0.2,1.7,1.8
2011,75,Denzel Bowles,JMU,33,32.3,17.6,6.8,11.8,.581,0.0,0.0,.000,3.9,5.5,.713,2.5,6.3,8.8,2.2,0.6,1.6,3.3,2.6
2011,76,Reggie Hamilton,OAKL,35,28.8,17.6,5.9,12.1,.489,2.3,6.3,.371,3.4,4.1,.839,0.8,1.7,2.5,5.3,1.3,0.2,3.6,2.4
2011,77,Jamarco Warren,CHASO,32,33.4,17.6,5.6,12.8,.439,2.5,6.8,.369,3.8,4.4,.866,0.5,2.5,3.0,2.8,1.4,0.1,3.1,2.2
2011,78,Jay Couisnard,UMKC,29,33.5,17.6,5.9,12.1,.489,1.6,4.2,.366,4.2,6.7,.637,1.8,3.7,5.6,1.6,1.3,0.6,3.2,3.1
2011,79,Ravern Johnson,MISST,28,34.9,17.6,5.8,13.5,.430,3.0,7.4,.403,3.0,3.9,.780,0.8,2.8,3.6,0.8,0.4,0.5,1.3,1.0
2011,80,Delroy James,URI,34,34.1,17.5,6.3,14.3,.437,0.9,3.7,.252,4.0,5.5,.737,2.7,5.1,7.9,2.7,1.6,1.1,3.4,2.9
2011,81,Darrion Pellum,HMPTN,32,36.6,17.5,5.9,15.1,.388,2.3,6.8,.336,3.4,4.8,.714,0.7,3.6,4.3,2.0,1.7,0.3,2.9,2.2
2011,82,Isiah Williams,UVU,30,30.7,17.4,5.6,14.2,.398,2.7,7.3,.376,3.4,4.0,.849,0.4,2.3,2.7,1.9,0.4,0.1,1.9,2.3
2011,83,Carl Montgomery,CHIST,32,27.5,17.3,6.5,12.4,.525,0.1,0.4,.214,4.2,6.8,.618,3.1,5.0,8.1,1.1,0.6,1.0,2.4,3.2
2011,84,Iman Shumpert,GT,31,32.0,17.3,5.7,14.1,.406,1.4,4.9,.278,4.5,5.6,.806,1.7,4.2,5.9,3.5,2.7,0.2,2.3,2.8
2011,85,Brandon Knight,UK,38,35.9,17.3,5.7,13.5,.423,2.3,6.1,.377,3.6,4.5,.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2
2011,86,Kenneth Faried,MRHD,35,34.7,17.3,6.7,10.7,.623,0.0,0.0,.000,4.0,6.9,.577,5.7,8.8,14.5,1.1,1.9,2.3,2.6,3.1
2011,87,Diante Garrett,IWAST,32,36.7,17.3,6.7,16.2,.413,1.8,5.8,.319,2.1,2.5,.825,0.4,3.3,3.7,6.1,1.7,0.2,3.3,1.7
2011,88,Cameron Wells,CTDL,32,35.8,17.3,6.2,14.1,.437,0.6,2.4,.247,4.3,5.3,.827,0.6,4.5,5.1,4.3,1.4,0.3,2.4,2.0
2011,89,Marcus Morris,KU,38,28.3,17.2,6.3,11.1,.570,0.7,2.0,.342,3.9,5.7,.688,2.6,5.0,7.6,1.6,0.8,0.6,1.8,2.6
2011,90,Casper Ware,LBSU,34,34.9,17.2,5.1,12.0,.422,2.2,5.8,.381,4.9,6.0,.810,0.5,2.0,2.5,4.4,1.6,0.2,3.0,2.6
2011,91,Drew Viney,LOYMR,27,33.7,17.2,6.2,12.9,.479,1.4,3.7,.376,3.4,4.4,.767,1.4,5.2,6.6,1.8,0.9,1.0,2.9,2.6
2011,92,Shane Gibson,HEART,29,32.6,17.2,6.0,13.6,.440,2.6,6.7,.389,2.7,3.2,.837,1.1,2.9,4.0,1.6,1.4,0.6,2.7,2.3
2011,93,Jared Sullinger,OSU,37,31.7,17.2,6.0,11.1,.541,0.1,0.3,.250,5.1,7.2,.704,3.5,6.6,10.2,1.2,1.0,0.5,1.6,2.4
2011,94,Andy Ogide,COLST,32,29.5,17.2,6.7,11.4,.587,0.3,0.8,.375,3.4,5.3,.651,2.4,5.3,7.7,0.7,0.8,0.6,2.3,2.8
2011,95,Will Clyburn,U of U,30,34.7,17.1,5.4,12.1,.450,2.1,5.1,.403,4.2,5.5,.759,1.7,6.1,7.8,1.0,1.1,0.2,2.5,2.3
2011,96,Nikola Vucevic,USC,34,34.9,17.1,6.3,12.5,.505,0.9,2.4,.349,3.6,4.8,.755,2.9,7.4,10.3,1.6,0.5,1.4,1.7,2.8
2011,97,TyShwan Edmondson,APSU,33,32.0,17.1,6.2,14.8,.423,2.2,5.9,.369,2.4,3.2,.745,1.6,2.8,4.5,2.0,1.8,0.5,2.0,2.4
2011,98,Matt Lander,WIU,30,36.2,17.0,5.1,12.4,.410,1.4,4.1,.333,5.5,7.2,.763,0.3,2.1,2.3,2.7,0.9,0.2,3.1,2.2
2011,99,Carl Jones,STJOE,32,33.9,17.0,5.1,12.4,.412,1.7,4.6,.370,5.2,6.9,.747,0.4,2.2,2.6,3.4,1.1,0.1,2.4,1.8
2011,100,Thomas Coleman,NC A&T,31,31.9,17.0,6.5,10.4,.619,0.0,0.0,.000,4.1,6.4,.638,3.7,6.7,10.5,1.4,1.2,2.7,2.5,2.5
2012,1,Reggie Hamilton,OAKL,36,35.7,26.2,7.8,17.5,.446,3.3,7.8,.420,7.3,8.3,.876,0.7,3.1,3.8,5.1,2.0,0.1,3.7,2.8
2012,2,Damian Lillard,WEBER,32,34.6,24.5,7.2,15.5,.467,2.9,7.2,.409,7.1,8.0,.887,0.5,4.5,5.0,4.0,1.5,0.2,2.3,1.9
2012,3,Quincy Roberts,GRAMB,20,37.3,23.9,7.5,18.2,.410,2.0,6.1,.320,7.1,8.8,.801,1.2,4.8,6.0,1.6,1.0,0.3,3.8,2.0
2012,4,Doug McDermott,CREI,35,31.9,22.9,8.8,14.6,.601,1.5,3.2,.486,3.8,4.8,.796,2.4,5.8,8.2,1.1,0.2,0.1,2.3,1.7
2012,5,Shane Gibson,HEART,32,33.8,22.0,7.9,15.5,.510,2.7,6.3,.433,3.5,4.1,.862,0.8,3.9,4.7,2.2,1.5,0.3,3.2,2.8
2012,6,C.J. McCollum,LEHI,35,33.1,21.9,7.3,16.4,.443,1.7,5.0,.341,5.7,7.0,.811,1.4,5.1,6.5,3.5,2.6,0.5,2.3,2.1
2012,7,Terrell Stoglin,UMD,32,32.7,21.6,6.9,16.7,.413,2.8,7.4,.384,5.0,6.3,.787,0.5,2.9,3.4,1.9,0.7,0.1,2.2,2.1
2012,8,Angel Suero,ALBNY,32,31.7,21.5,6.9,15.0,.459,0.9,2.5,.358,6.9,8.3,.830,2.1,3.6,5.8,3.1,1.3,0.3,4.2,2.6
2012,9,Nate Wolters,SDKSU,34,35.8,21.2,7.4,16.4,.448,1.0,4.0,.241,5.5,7.1,.783,0.9,4.2,5.1,5.9,1.7,0.1,2.2,1.9
2012,10,Frank Gaines,IPFW,30,32.0,21.2,6.9,15.5,.445,1.6,4.7,.345,5.7,7.7,.748,1.3,4.6,5.9,1.2,1.4,0.6,2.6,3.0
2012,11,Kevin Murphy,TNTCH,33,34.5,20.6,7.2,16.3,.444,2.4,5.8,.416,3.8,5.2,.721,0.9,4.3,5.2,2.3,0.8,0.2,3.3,2.2
2012,12,Colt Ryan,UE,32,36.3,20.5,6.2,14.1,.442,2.3,5.3,.438,5.8,6.8,.844,0.4,3.8,4.2,3.3,1.9,0.2,2.4,2.7
2012,13,Nick Barbour,HP,31,32.7,20.4,6.0,13.4,.446,3.5,7.2,.484,5.0,6.0,.829,0.5,2.0,2.5,1.4,1.1,0.4,1.7,2.1
2012,14,Alex Young,IUPUI,32,32.8,20.4,6.8,16.1,.424,1.8,5.4,.339,4.9,6.0,.817,1.8,4.1,5.9,2.2,1.6,1.0,2.4,2.5
2012,15,J'Covan Brown,TEXAS,34,35.5,20.1,6.6,15.7,.417,2.4,6.4,.369,4.6,5.4,.863,0.9,2.5,3.4,3.8,1.2,0.1,2.7,1.9
2012,16,John Shurna,NWU,33,37.3,20.0,6.9,14.9,.463,2.9,6.5,.440,3.3,4.4,.753,1.5,3.9,5.4,2.8,1.2,1.6,1.6,1.7
2012,17,Kevin Jones,WVU,33,38.4,19.9,7.9,15.5,.509,1.0,3.9,.266,3.1,4.0,.780,4.3,6.6,10.9,1.2,0.7,1.0,1.3,1.2
2012,18,Mike Moore,HOF,32,34.6,19.9,6.3,14.9,.419,2.5,6.5,.391,4.9,6.0,.817,0.7,3.8,4.6,2.1,1.7,0.1,2.9,2.2
2012,19,John Jenkins,VANDY,35,33.6,19.9,6.2,13.1,.474,3.8,8.7,.439,3.7,4.4,.837,0.5,2.4,2.9,1.2,0.8,0.3,1.6,1.2
2012,20,Dominique Morrison,ORU,34,36.5,19.8,6.3,13.0,.488,1.6,3.8,.423,5.6,6.7,.825,1.0,3.3,4.3,1.6,0.8,0.4,1.7,2.9
2012,21,Orlando Johnson,UCSB,31,34.4,19.7,6.7,14.8,.451,2.3,5.3,.427,4.1,5.9,.698,1.7,4.1,5.8,2.9,1.1,0.7,2.5,1.8
2012,22,Darryl Partin,BSTN,32,33.6,19.6,6.8,16.8,.407,2.2,6.9,.312,3.8,5.3,.719,1.2,2.8,3.9,1.1,1.1,0.1,3.2,1.7
2012,23,Antwan Carter,LONG,31,34.1,19.4,7.9,15.5,.510,0.7,2.4,.307,2.8,4.0,.715,2.5,6.7,9.2,1.3,1.0,0.9,2.3,3.2
2012,24,Charles Odum,PORTL,32,31.4,19.1,6.0,11.3,.529,1.2,3.5,.339,5.9,7.1,.833,0.8,3.1,3.9,2.6,0.9,0.2,2.9,2.3
2012,25,Isaiah Canaan,MRRY,33,33.7,19.0,5.7,12.1,.468,3.0,6.5,.456,4.7,5.6,.837,0.8,2.6,3.5,3.6,1.4,0.1,2.7,1.7
2012,26,George Beamon,MAN,33,31.9,19.0,6.4,13.1,.486,1.8,4.3,.427,4.4,5.5,.801,1.6,4.0,5.6,2.0,1.5,0.5,2.7,2.1
2012,27,Ken Horton,CCSU,28,34.5,19.0,6.9,14.0,.491,1.6,5.3,.313,3.6,4.5,.802,2.8,6.2,8.9,1.7,2.1,1.4,1.9,2.6
2012,28,Devon Saddler,DEL,32,35.3,18.8,6.0,15.4,.391,1.8,5.9,.311,4.9,6.2,.802,0.7,3.4,4.1,1.8,0.8,0.3,3.2,2.6
2012,29,Tim Frazier,PENST,32,37.1,18.8,6.5,15.5,.419,0.8,2.7,.314,5.0,6.3,.791,1.4,3.3,4.7,6.2,2.4,0.2,3.7,2.9
2012,30,Charlie Westbrook,SODAK,28,32.4,18.7,6.5,14.1,.464,1.3,3.4,.389,4.3,5.6,.766,0.8,3.2,4.0,2.2,1.7,0.9,2.5,2.2
2012,31,Wendell McKines,NMSU,35,33.7,18.7,6.7,14.4,.461,1.5,4.1,.352,3.9,5.1,.760,3.4,7.3,10.7,1.5,0.8,0.4,2.0,2.3
2012,32,Andrew Nicholson,STBN,32,30.1,18.5,6.9,12.0,.571,0.7,1.7,.434,4.0,5.2,.776,2.6,5.8,8.4,1.0,0.7,2.0,2.5,2.8
2012,33,Charles Hinkle,AMERU,32,34.3,18.4,5.5,13.5,.406,2.7,6.3,.419,4.8,5.8,.838,1.0,4.4,5.4,1.8,0.9,0.4,2.1,2.1
2012,34,Mitch Albers,OMAHA,29,30.6,18.3,6.5,13.4,.485,1.5,4.3,.341,3.9,5.0,.785,0.6,2.7,3.3,3.1,1.0,0.5,1.9,2.4
2012,35,Trevis Simpson,UNCG,30,27.8,18.3,6.2,16.2,.383,2.0,6.5,.311,3.9,5.2,.755,1.4,2.8,4.2,0.7,0.8,0.2,2.2,3.1
2012,36,Darius Johnson-Odom,MARQ,34,32.9,18.3,6.2,13.8,.447,2.3,5.9,.385,3.7,4.9,.764,0.6,2.9,3.5,2.7,0.9,0.1,2.4,2.0
2012,37,Mike Glover,IONA,33,33.6,18.3,7.2,11.4,.637,0.0,0.0,.000,3.8,5.9,.649,3.2,5.8,9.0,1.0,1.0,1.2,2.7,2.9
2012,38,Darrion Pellum,HMPTN,33,38.5,18.3,5.9,16.4,.362,2.2,7.4,.296,4.2,5.6,.755,0.6,3.6,4.2,1.7,1.2,0.3,3.2,2.0
2012,39,Zach Rosen,PENN,33,38.2,18.2,6.4,14.1,.453,2.3,5.7,.399,3.2,3.6,.882,0.3,2.9,3.2,5.2,1.4,0.1,2.7,2.3
2012,40,Aaron Broussard,SEA,27,29.2,18.2,6.8,14.6,.467,1.3,4.0,.327,3.3,4.6,.718,2.9,3.7,6.5,1.0,1.6,0.1,1.8,2.3
2012,41,Greg Mangano,YALE,29,32.1,18.2,6.8,14.3,.474,1.3,3.9,.333,3.3,5.0,.655,3.1,6.5,9.6,0.5,0.4,2.2,2.0,2.7
2012,42,Brock Motum,WSU,34,31.5,18.0,6.5,11.7,.554,0.9,2.1,.397,4.2,5.7,.738,1.8,4.5,6.4,1.6,0.6,0.4,3.0,2.2
2012,43,Will Barton,MEMP,35,35.3,18.0,6.6,12.9,.509,1.1,3.1,.346,3.8,5.1,.749,2.0,6.0,8.0,2.9,1.4,0.7,2.1,2.1
2012,44,Mike Scott,UVA,32,31.2,18.0,6.7,11.9,.563,0.2,0.6,.300,4.3,5.4,.808,2.2,6.1,8.3,1.2,0.7,0.5,2.1,1.8
2012,45,Kyle Vinales,CCSU,29,34.7,17.9,6.2,15.7,.393,2.4,6.3,.386,3.1,3.7,.843,0.3,1.6,2.0,3.6,1.2,0.1,3.1,1.9
2012,46,Jared Cunningham,ORST,36,34.6,17.9,5.5,12.2,.450,1.4,4.1,.338,5.5,7.5,.737,1.0,2.8,3.8,2.8,2.5,0.4,2.8,2.4
2012,47,Patrick Richard,MCNST,33,36.5,17.9,5.8,14.3,.402,1.5,5.4,.279,4.8,6.3,.769,1.9,4.5,6.4,3.3,1.3,0.7,2.4,2.4
2012,48,Robert Covington,TNST,33,31.2,17.8,6.4,12.2,.526,2.0,4.4,.448,3.0,3.9,.775,2.9,5.0,7.9,1.3,1.5,1.4,2.3,2.9
2012,49,LaMarcus Reed III,UTA,33,30.6,17.8,5.4,11.8,.461,1.9,5.0,.386,5.1,6.3,.799,0.7,3.1,3.7,1.7,1.0,0.4,2.6,1.9
